id,content_id,type,likes,engagement_date,campaign_id,product_id,views,clicks
2095,24,Social Media,0,2025-09-24,3,2,736,11
1617,1,Blog,329,2023-05-19,14,12,7361,1919
384,34,Social Media,305,2023-04-16,10,8,7361,2639
1135,19,Social Media,1221,2023-02-18,11,18,7362,3069
3287,28,Video,517,2023-04-28,18,20,7368,1817
3792,17,Social Media,1534,2023-02-25,7,3,7378,3370
3500,43,Newsletter,834,2023-01-03,2,9,7380,2016
102,11,Blog,234,2023-04-01,7,7,7389,927
1843,7,Video,0,2025-12-01,12,13,739,25
650,28,Video,483,2023-06-01,8,9,7396,2102
4056,25,Social Media,6,2023-10-13,7,13,739,69
140,11,Video,394,2023-03-08,6,6,7397,1971
3375,37,Video,391,2023-08-01,3,11,7397,2612
1239,46,Newsletter,1220,2023-03-10,16,3,7400,3016
2814,30,Social Media,1,2025-10-23,1,19,740,23
1876,6,Video,1,2025-03-25,17,3,740,26
914,18,Video,1,2025-05-06,14,2,740,27
4340,23,Video,0,2025-09-26,13,13,740,31
4569,48,Blog,341,2023-02-19,17,9,7405,1416
4430,7,Social Media,1,2025-02-13,7,1,740,53
968,44,Video,436,2023-08-14,16,15,7410,1585
1761,46,Video,28,2024-03-17,7,20,741,214
1090,50,Blog,406,2023-06-13,14,20,7412,1450
916,31,Newsletter,631,2023-06-13,19,9,7415,2789
2971,46,Video,256,2023-06-21,5,4,7418,810
358,35,Blog,0,2025-03-10,4,6,74,2
4191,20,Blog,25,2024-06-13,6,6,742,165
1199,34,Newsletter,0,2025-12-29,13,15,742,18
1780,10,Blog,0,2025-10-03,6,17,743,14
639,31,Newsletter,17,2024-08-26,8,6,743,161
4274,22,Blog,507,2023-10-03,7,13,7432,1698
157,36,Social Media,7,2025-01-14,10,3,743,47
3661,39,Social Media,0,2025-06-07,18,4,74,4
3046,15,Video,753,2023-07-18,6,11,7442,2679
3007,17,Video,1,2025-07-05,14,10,744,30
1788,28,Social Media,242,2023-08-18,13,15,7447,2462
286,2,Video,6,2025-03-08,17,9,745,78
3726,35,Blog,18,2024-01-27,19,3,747,142
3067,29,Blog,126,2023-01-09,7,14,7475,1172
2566,37,Newsletter,13,2024-03-18,6,8,747,95
4195,23,Social Media,0,2025-12-17,19,8,748,22
839,30,Newsletter,36,2023-02-16,10,19,748,320
3028,45,Social Media,0,2025-06-12,16,19,748,40
3358,9,Newsletter,673,2023-01-14,15,2,7486,2161
4010,7,Blog,652,2023-04-19,15,10,7491,1554
1686,14,Blog,234,2023-04-09,2,16,7492,1801
4013,19,Blog,80,2023-09-09,19,5,7496,649
2598,35,Newsletter,485,2023-05-26,6,16,7499,1724
1288,36,Blog,0,2025-08-06,9,18,750,16
1622,35,Newsletter,664,2023-02-05,17,12,7503,2606
7,33,Social Media,1,2025-10-01,12,2,750,34
2103,17,Newsletter,287,2023-06-28,20,11,7509,1490
367,17,Social Media,0,2025-10-20,1,20,75,1
3734,39,Social Media,886,2023-03-19,15,1,7510,3421
3518,26,Social Media,0,2025-10-23,3,5,751,9
2950,21,Video,0,2025-11-19,20,6,75,2
1247,41,Social Media,2,2023-12-19,15,5,75,20
3839,48,Blog,454,2023-07-11,20,8,7522,3061
957,26,Video,7,2025-01-07,11,1,752,97
566,10,Social Media,11,2025-02-15,4,12,753,107
3894,19,Blog,40,2023-08-13,11,15,753,197
1264,43,Social Media,156,2023-08-14,9,7,7538,1603
2722,16,Newsletter,3,2024-12-15,17,5,754,59
1096,11,Social Media,585,2023-03-09,8,7,7548,3005
1670,45,Blog,12,2025-01-14,18,7,754,90
781,28,Blog,204,2023-08-13,11,1,7559,912
2509,18,Newsletter,17,2024-08-10,1,20,756,137
3119,48,Newsletter,984,2023-08-07,7,16,7563,2998
3304,44,Video,7,2025-05-12,13,9,756,70
2626,37,Blog,494,2023-05-18,8,11,7567,1222
3675,22,Newsletter,602,2023-05-16,17,4,7568,1847
2802,24,Blog,156,2023-08-06,13,10,7571,639
4111,48,Newsletter,0,2025-12-17,9,20,757,18
3263,11,Newsletter,0,2025-08-13,10,7,757,32
2129,12,Video,6,2025-03-14,19,10,757,58
814,7,Social Media,4,2025-06-29,8,18,757,60
990,45,Newsletter,794,2023-06-18,19,1,7583,2622
3260,38,Newsletter,1,2025-11-24,14,4,759,28
4509,31,Newsletter,855,2023-02-23,6,19,7597,3614
1690,22,Video,0,2025-10-24,7,18,760,21
2688,1,Video,0,2025-12-02,2,15,760,21
1034,33,Video,6,2025-04-02,14,14,760,68
2176,21,Social Media,28,2024-09-17,7,9,761,135
3017,15,Blog,266,2023-08-17,12,9,7617,911
2107,28,Newsletter,6,2024-11-08,5,6,763,105
506,24,Blog,1,2025-03-08,17,2,763,46
101,44,Newsletter,755,2023-04-14,2,12,7637,3102
1482,18,Newsletter,61,2023-07-04,20,6,764,168
2893,19,Blog,1293,2023-01-07,8,3,7643,3344
1059,12,Blog,458,2023-06-23,2,19,7648,1110
2528,50,Video,0,2025-07-16,8,11,765,18
861,11,Video,0,2025-09-25,20,17,765,37
1623,28,Video,1,2025-05-20,8,1,766,19
3346,6,Blog,0,2025-11-28,3,7,766,27
4356,12,Blog,472,2023-08-08,3,7,7668,2333
195,13,Social Media,1,2024-06-07,10,10,76,7
3407,13,Social Media,0,2025-09-21,19,16,767,21
3497,3,Social Media,597,2023-03-17,14,16,7672,3341
1529,15,Video,652,2023-04-27,11,1,7674,1466
815,2,Video,627,2023-02-12,12,19,7679,2681
378,22,Video,526,2023-08-19,14,18,7680,2029
565,20,Video,680,2023-01-29,13,16,7683,2806
3306,8,Social Media,567,2023-01-04,8,4,7688,2076
1779,29,Newsletter,359,2023-08-26,11,20,7688,2234
2252,34,Blog,0,2025-12-25,7,3,769,22
1055,36,Newsletter,0,2025-11-15,4,18,769,25
2075,32,Blog,174,2023-07-10,6,1,7692,647
196,33,Video,0,2025-12-01,13,4,769,28
1287,46,Blog,711,2023-06-08,11,11,7697,2001
4245,15,Blog,0,2025-12-11,12,5,770,10
1162,40,Social Media,661,2023-04-07,3,5,7705,1923
672,28,Social Media,685,2023-02-22,20,9,7705,2908
2349,23,Blog,231,2023-04-14,15,14,7708,1242
723,47,Social Media,0,2025-11-15,10,20,77,1
4254,2,Social Media,196,2023-02-25,10,15,7727,784
2987,7,Blog,464,2023-06-04,15,1,7729,1353
764,48,Blog,731,2023-06-18,6,10,7732,2570
1683,1,Blog,626,2023-03-11,5,11,7735,2945
4448,7,Blog,1092,2023-05-14,1,14,7739,2745
271,28,Social Media,0,2025-11-12,19,1,774,27
651,46,Social Media,223,2023-08-24,4,11,7744,1134
4555,5,Blog,622,2023-06-03,6,5,7745,1731
2870,8,Blog,1,2025-08-25,13,10,775,39
4440,30,Blog,619,2023-06-07,10,9,7755,2346
3000,11,Blog,1098,2023-02-03,4,3,7755,2890
1860,1,Blog,1203,2023-05-29,15,16,7759,3142
2324,5,Social Media,42,2024-03-11,10,8,776,148
618,17,Video,0,2025-09-09,13,20,776,18
345,14,Video,781,2023-07-02,19,13,7762,2590
3874,43,Video,4,2025-05-06,10,5,776,42
1734,4,Social Media,2,2025-07-05,11,20,776,49
1877,14,Blog,0,2025-05-13,17,11,77,7
3923,2,Social Media,864,2023-05-25,8,5,7771,3289
1280,20,Video,145,2023-03-17,19,17,777,359
362,12,Social Media,355,2023-05-10,14,14,7779,1000
1077,44,Newsletter,340,2023-07-27,3,3,7789,1398
4582,32,Newsletter,1,2025-12-01,7,19,779,22
209,25,Video,1,2025-08-10,3,7,779,24
3183,22,Newsletter,1,2025-07-13,6,16,779,26
4004,4,Blog,412,2023-07-12,9,2,7793,1064
2017,6,Blog,0,2025-11-26,16,5,779,36
106,13,Social Media,335,2023-08-23,17,11,7793,951
280,21,Social Media,9,2024-11-20,18,11,779,88
2071,48,Blog,289,2023-03-08,11,5,7799,893
228,35,Video,0,2025-11-02,2,19,780,18
364,3,Blog,1284,2023-02-24,6,20,7805,3328
2636,10,Video,196,2023-05-06,18,5,7810,2034
1256,46,Blog,44,2023-11-20,3,1,781,173
1865,39,Social Media,51,2024-02-04,1,17,781,226
4369,7,Video,178,2023-08-23,7,17,7814,1646
3090,28,Newsletter,3,2025-04-24,20,5,781,49
3888,47,Video,171,2023-07-07,18,4,7819,857
3209,12,Video,0,2025-12-16,13,19,782,17
137,3,Blog,46,2023-11-07,9,9,782,239
3955,41,Newsletter,165,2023-01-09,14,13,7822,947
960,30,Blog,132,2023-07-14,17,9,7823,1177
4458,22,Video,484,2023-01-11,10,5,7823,2052
675,25,Social Media,353,2023-06-19,4,2,7826,1547
3372,16,Newsletter,110,2023-04-09,17,9,7836,1019
3748,4,Blog,1221,2023-01-28,5,8,7840,2727
538,9,Newsletter,0,2025-11-18,10,3,785,11
2302,13,Blog,0,2025-11-30,11,10,785,11
1581,35,Social Media,0,2025-11-08,12,11,785,17
1274,36,Social Media,2,2025-03-21,5,19,785,42
2253,8,Video,8,2024-02-15,18,10,785,70
201,14,Blog,0,2025-06-27,1,5,786,21
919,38,Video,2,2025-07-05,20,2,786,31
3462,3,Newsletter,10,2024-12-23,19,4,786,71
1215,16,Video,32,2024-04-03,14,18,787,148
4291,49,Blog,1,2025-07-20,2,10,787,56
12,29,Social Media,396,2023-06-15,3,10,7877,2037
1850,47,Video,997,2023-02-02,9,13,7877,2784
2719,30,Blog,894,2023-03-21,7,14,7878,1959
4510,30,Social Media,428,2023-06-10,15,16,7883,1334
4168,46,Video,205,2023-02-04,8,17,7891,791
4151,28,Blog,1,2025-07-31,17,6,789,31
4554,36,Blog,1,2025-12-08,13,9,789,32
2685,19,Social Media,404,2023-02-10,19,8,7895,1046
3524,45,Newsletter,1181,2023-06-25,8,16,7899,2935
1853,47,Video,227,2023-01-28,5,13,7901,1266
3051,7,Video,10,2024-05-18,9,20,790,193
4149,10,Video,514,2023-04-14,6,11,7910,1144
2323,10,Blog,0,2025-07-30,4,16,791,13
970,39,Social Media,43,2023-12-25,18,8,791,135
1907,9,Blog,27,2024-02-21,5,17,791,200
2898,33,Blog,0,2025-10-11,17,9,791,9
343,36,Video,4,2024-05-19,10,15,79,19
171,46,Video,0,2025-11-05,1,19,79,2
3018,20,Newsletter,0,2025-08-23,11,10,792,14
1995,46,Newsletter,1,2025-11-06,16,6,792,34
1286,41,Newsletter,0,2025-08-06,3,19,793,15
4560,15,Video,1046,2023-06-26,11,11,7932,3137
3630,43,Social Media,0,2025-12-12,11,1,794,13
3654,31,Blog,0,2025-09-16,14,9,795,17
1067,11,Video,0,2025-08-27,7,7,795,22
2329,42,Blog,2,2025-03-18,13,20,795,25
1468,26,Video,1,2025-10-25,14,2,795,31
3502,45,Newsletter,345,2023-05-11,13,7,7958,2248
2357,26,Social Media,9,2025-04-25,18,5,795,87
3760,38,Video,0,2025-06-30,3,19,79,6
4384,26,Social Media,0,2025-11-09,16,9,796,11
2076,9,Social Media,1190,2023-05-08,13,11,7961,3194
2415,38,Video,14,2023-11-13,12,1,796,74
45,9,Blog,4,2024-10-19,15,12,797,103
3975,8,Social Media,318,2023-01-22,9,14,7982,1869
4261,47,Social Media,1243,2023-03-16,20,3,7984,3053
3643,36,Newsletter,1,2025-07-04,5,5,799,16
742,44,Blog,66,2023-10-14,19,11,799,221
3974,16,Social Media,681,2023-04-17,9,14,8001,1521
623,48,Social Media,1,2025-05-29,14,13,800,62
1537,25,Social Media,7,2025-05-29,11,18,800,74
3474,22,Blog,3,2023-12-19,5,16,80,13
240,34,Video,0,2025-10-23,20,1,801,38
2845,31,Social Media,680,2023-02-18,7,5,8015,3408
172,26,Social Media,15,2023-12-13,9,1,801,97
2280,38,Video,0,2025-12-16,6,15,80,2
3683,23,Blog,422,2023-07-14,3,11,8021,1974
3773,32,Video,1,2025-07-23,12,13,802,19
3629,37,Blog,1,2025-06-01,1,1,802,29
1314,48,Social Media,0,2025-12-26,12,20,803,12
584,48,Social Media,790,2023-06-09,7,7,8032,2851
167,19,Newsletter,564,2023-07-17,8,3,8049,2900
2013,5,Video,0,2025-12-02,12,1,805,14
4237,40,Video,0,2025-10-07,3,16,805,18
4371,46,Social Media,1,2025-11-06,6,14,805,29
3359,17,Social Media,1,2025-06-17,15,12,805,30
2498,32,Video,1,2025-09-23,18,2,805,33
2746,32,Newsletter,3,2025-06-26,18,20,805,52
3680,42,Blog,0,2025-08-27,8,4,807,15
522,49,Social Media,0,2025-08-25,18,16,807,33
3589,4,Newsletter,1,2025-08-02,13,14,807,45
689,28,Video,0,2025-10-29,17,7,808,12
2311,14,Social Media,1,2025-06-23,9,18,808,26
2291,35,Blog,1,2025-12-28,2,5,808,29
1170,24,Blog,2,2025-02-07,6,20,808,73
1434,20,Newsletter,4,2024-11-02,19,16,808,93
330,22,Newsletter,943,2023-06-09,9,1,8091,2991
3954,37,Social Media,0,2025-07-31,4,10,809,49
177,2,Blog,773,2023-03-24,5,7,8103,1781
734,30,Blog,277,2023-05-30,19,5,8104,1780
3504,3,Blog,208,2023-04-02,2,13,8110,1902
160,2,Newsletter,0,2025-12-28,17,6,811,21
4619,31,Video,270,2023-05-21,3,19,8115,1872
1586,26,Blog,2,2023-07-25,15,17,81,17
4071,20,Newsletter,487,2023-02-07,4,10,8122,3692
1615,1,Blog,0,2025-12-09,7,16,813,11
2277,32,Newsletter,1142,2023-03-07,20,4,8131,2613
383,20,Newsletter,522,2023-06-23,20,6,8138,1754
3238,5,Blog,259,2023-05-03,2,6,8144,778
2355,47,Newsletter,3,2025-06-28,2,15,814,55
2876,36,Social Media,0,2025-06-25,20,7,815,19
2518,5,Social Media,0,2025-11-26,2,3,815,31
2844,23,Newsletter,237,2023-07-07,15,15,8153,2307
4184,34,Blog,948,2023-02-09,13,16,8159,2326
2048,8,Newsletter,1,2025-10-31,15,12,816,40
931,42,Video,0,2025-10-22,14,4,817,18
2934,45,Newsletter,1,2025-09-21,3,19,817,36
1456,8,Video,1,2025-12-26,15,19,818,25
3311,44,Video,1,2025-08-04,12,17,818,45
2382,1,Newsletter,2,2025-06-14,1,6,818,64
4526,41,Video,29,2024-03-21,20,18,819,139
1469,34,Newsletter,106,2023-07-26,8,4,819,295
756,50,Video,6,2024-10-02,4,1,819,53
3805,44,Blog,0,2025-09-26,14,9,820,23
631,22,Video,396,2023-02-21,17,18,8207,923
2822,16,Social Media,0,2025-10-22,15,19,82,1
1341,45,Newsletter,291,2023-06-22,17,4,8212,1563
2691,16,Newsletter,1,2025-11-24,5,5,822,29
3253,46,Blog,0,2025-10-23,13,18,822,33
2704,31,Blog,24,2024-03-07,6,14,823,120
4405,39,Newsletter,29,2023-08-27,20,18,823,245
6,32,Social Media,648,2023-06-18,18,19,8237,1641
1412,23,Video,0,2025-12-24,11,4,824,10
4068,30,Video,32,2024-02-27,13,7,824,177
2996,16,Blog,1,2025-10-06,17,15,824,38
3098,1,Newsletter,442,2023-05-01,16,17,8245,3104
475,5,Newsletter,3,2025-03-26,1,20,824,70
3822,31,Blog,1136,2023-03-11,8,14,8249,3138
2667,29,Video,0,2024-10-19,12,17,82,5
1746,41,Newsletter,14,2024-10-05,10,4,825,160
2386,28,Video,2,2025-08-12,4,16,825,51
3224,41,Newsletter,1420,2023-04-17,8,13,8257,3628
2758,17,Blog,19,2024-06-14,17,2,825,78
3753,42,Blog,8,2025-02-01,14,16,826,104
1083,4,Newsletter,39,2024-05-11,6,3,826,218
3514,7,Blog,0,2025-08-21,3,13,826,24
3809,44,Video,0,2025-09-20,15,1,827,12
3737,37,Social Media,471,2023-06-19,19,2,8272,2750
1980,35,Newsletter,0,2025-11-14,17,11,827,34
3432,48,Video,0,2025-11-08,17,11,828,24
4305,28,Video,55,2024-01-17,15,16,828,259
3270,32,Newsletter,1,2024-12-07,6,4,828,29
893,36,Blog,329,2023-02-02,9,7,8283,892
2587,3,Blog,42,2024-06-03,2,11,829,166
711,12,Video,15,2023-11-13,14,20,829,197
4489,20,Video,81,2023-05-16,13,8,829,247
3374,36,Video,122,2023-01-27,1,16,829,251
1191,33,Video,1395,2023-01-09,4,18,8295,3174
4358,13,Newsletter,285,2023-04-17,12,6,8298,1006
4447,22,Newsletter,0,2025-11-20,4,4,83,1
3212,27,Blog,20,2024-03-10,3,6,831,239
2611,1,Video,0,2025-11-04,10,9,831,34
4330,15,Newsletter,2,2025-08-17,11,14,831,47
558,45,Video,3,2025-06-23,11,13,831,66
433,26,Newsletter,1,2024-05-31,20,7,83,19
3103,3,Newsletter,2,2025-03-16,20,4,832,60
3447,29,Social Media,521,2023-03-13,9,17,8328,3666
3310,41,Social Media,636,2023-06-22,15,17,8330,1556
3116,48,Blog,2,2025-08-12,7,6,833,45
2793,6,Newsletter,0,2025-07-24,2,10,83,4
878,24,Social Media,184,2023-05-31,17,12,8344,1381
3937,42,Blog,734,2023-04-11,10,15,8347,2336
1411,20,Social Media,454,2023-01-11,4,15,8348,1133
1297,9,Newsletter,0,2025-12-13,12,20,836,20
2053,50,Social Media,1,2025-11-05,15,1,836,32
412,28,Newsletter,1,2025-06-06,14,16,836,46
2390,35,Social Media,584,2023-02-26,6,11,8365,1763
836,1,Blog,1,2025-08-29,14,17,837,45
4393,42,Social Media,1021,2023-02-08,15,7,8375,2526
1839,29,Blog,4,2024-01-16,16,2,837,57
3740,35,Video,482,2023-02-18,17,6,8379,1159
4547,44,Social Media,0,2025-09-04,7,3,838,13
4217,8,Newsletter,0,2025-07-03,9,15,838,21
3695,37,Newsletter,4,2025-05-08,3,12,838,41
4011,50,Social Media,3,2024-12-31,18,5,838,54
2813,48,Social Media,326,2023-06-01,2,7,8387,846
2755,49,Video,729,2023-04-24,1,13,8392,2061
3634,33,Newsletter,536,2023-06-22,3,4,8392,2465
4152,41,Social Media,1,2025-11-03,17,16,839,29
937,27,Social Media,373,2023-02-14,8,16,8400,1142
1212,19,Blog,4,2023-12-07,10,16,84,14
3105,21,Newsletter,489,2023-04-13,18,19,8414,1574
4269,15,Blog,2,2025-09-02,20,15,842,45
1315,15,Video,0,2025-12-09,17,13,84,4
3159,20,Newsletter,1,2025-07-22,7,16,844,16
1009,32,Social Media,942,2023-03-28,3,17,8443,2197
1197,25,Video,1240,2023-02-20,5,9,8445,2783
2392,10,Social Media,1,2025-07-02,10,13,845,19
802,6,Newsletter,1284,2023-04-15,5,5,8452,3664
1630,39,Blog,673,2023-04-15,13,15,8455,2832
418,35,Video,1,2025-09-02,10,15,846,28
2983,28,Video,1,2025-12-10,2,12,846,28
4163,31,Video,2,2025-03-13,1,13,846,37
353,28,Blog,12,2025-01-18,11,9,847,126
1421,29,Video,1032,2023-04-08,13,11,8472,3036
2268,49,Newsletter,1,2025-11-02,14,4,847,36
1479,35,Video,13,2024-05-12,14,6,847,64
2061,21,Social Media,1,2025-05-04,18,8,847,79
827,42,Social Media,0,2025-02-19,19,13,84,8
1471,10,Video,499,2023-04-09,5,16,8486,2343
1703,11,Newsletter,1,2025-04-07,4,1,848,67
3567,29,Video,14,2024-07-09,16,14,848,95
3261,14,Social Media,6,2024-06-28,2,16,849,55
1528,39,Blog,302,2023-06-11,17,16,8505,862
1498,1,Blog,0,2025-11-23,4,11,851,20
1910,36,Social Media,44,2023-07-11,7,8,851,327
1649,40,Newsletter,0,2025-11-29,1,10,852,14
1793,49,Blog,37,2023-09-06,5,7,852,251
261,36,Video,12,2025-01-05,17,15,852,79
3574,26,Blog,0,2025-11-08,10,7,85,3
2424,33,Video,830,2023-05-28,15,12,8532,2442
653,24,Video,422,2023-05-20,3,9,8533,1197
1384,10,Newsletter,197,2023-04-28,19,18,8551,1148
3031,33,Blog,0,2025-10-13,18,19,855,13
1054,15,Social Media,299,2023-04-17,15,13,8559,1957
3466,33,Blog,7,2024-11-14,14,11,855,97
2026,16,Social Media,12,2024-05-27,13,3,857,179
1679,23,Social Media,1,2025-08-16,2,2,858,38
3563,3,Blog,1526,2023-02-20,17,9,8611,3582
141,47,Video,30,2024-01-24,13,16,861,264
1359,12,Video,216,2023-04-20,20,9,8618,865
2864,7,Video,30,2023-08-31,12,14,863,161
3703,4,Social Media,1,2025-06-06,20,6,863,36
874,3,Blog,8,2025-02-07,18,19,863,68
2012,35,Video,25,2024-04-19,7,9,863,90
3692,49,Blog,0,2025-07-10,16,16,86,4
121,5,Video,1071,2023-02-09,17,7,8641,3301
846,38,Social Media,1061,2023-01-24,2,17,8643,2912
3480,18,Newsletter,820,2023-01-13,14,14,8653,3936
1896,33,Social Media,5,2024-11-24,1,3,866,96
1087,42,Blog,1050,2023-04-20,15,18,8672,3480
278,38,Newsletter,426,2023-05-02,2,10,8679,967
1971,10,Social Media,0,2025-10-11,7,6,868,10
3120,7,Video,0,2025-09-05,3,6,868,17
1900,45,Social Media,34,2024-07-05,1,3,868,205
1116,22,Social Media,1261,2023-05-10,2,16,8688,3498
1440,16,Social Media,1,2025-11-23,13,4,869,41
4279,47,Video,4,2025-06-04,16,1,869,52
4260,22,Video,9,2025-01-25,10,18,871,72
2603,16,Video,46,2023-05-14,7,6,872,115
1148,8,Video,47,2023-08-15,2,9,872,148
2697,15,Newsletter,0,2025-11-09,3,1,872,15
3559,7,Blog,3,2025-03-15,16,5,872,84
2135,25,Newsletter,859,2023-05-14,9,3,8730,3374
4557,46,Newsletter,1107,2023-04-14,4,10,8732,2900
2620,37,Social Media,980,2023-03-24,17,9,8748,3546
1661,4,Social Media,0,2025-12-02,13,15,875,33
3840,48,Newsletter,1,2025-07-31,12,18,875,50
2798,18,Blog,13,2025-01-24,2,18,875,95
3533,13,Blog,54,2023-01-16,7,4,876,233
447,25,Social Media,0,2025-12-09,2,10,877,21
1631,29,Blog,2,2024-11-24,14,11,878,34
600,3,Social Media,382,2023-03-25,17,9,8786,1381
3207,47,Video,648,2023-01-01,19,15,8791,3105
1673,21,Blog,0,2025-11-11,14,10,879,22
799,18,Blog,17,2024-06-16,9,10,879,84
2419,18,Video,639,2023-03-24,11,7,8800,1514
2025,16,Newsletter,1,2025-10-21,7,4,880,36
1801,14,Social Media,739,2023-03-09,16,12,8806,3547
1187,50,Newsletter,21,2023-08-13,10,18,880,74
2592,1,Blog,4,2025-05-04,6,14,881,72
4589,45,Newsletter,854,2023-03-19,5,3,8818,2234
2656,9,Blog,0,2025-11-28,13,13,882,13
1935,40,Video,0,2025-10-01,6,17,882,18
1515,22,Social Media,1221,2023-04-12,4,5,8826,3729
1531,38,Video,0,2025-10-03,17,16,88,3
1844,26,Social Media,0,2025-08-02,12,17,884,20
4379,42,Blog,315,2023-04-03,18,16,8844,1251
4461,47,Blog,4,2025-03-22,18,19,884,87
2393,19,Social Media,0,2025-12-10,6,5,885,16
1172,23,Video,15,2024-08-27,3,19,885,163
3569,17,Video,1493,2023-03-23,3,13,8858,3373
1806,34,Newsletter,836,2023-02-28,5,7,8859,2675
4186,24,Blog,0,2025-03-14,20,5,88,6
2701,18,Blog,11,2024-04-25,6,4,886,104
2525,38,Video,1,2025-11-18,2,16,886,36
2151,6,Blog,2,2025-04-08,5,9,887,105
2284,15,Social Media,448,2023-03-21,20,16,8876,1278
1300,12,Newsletter,84,2023-03-15,10,10,888,230
2975,28,Social Media,866,2023-03-13,3,20,8887,3993
2395,5,Video,534,2023-03-15,2,5,8891,2377
3278,26,Newsletter,12,2024-02-12,1,19,889,148
2049,8,Video,7,2025-02-16,13,11,889,59
1814,6,Blog,0,2025-10-25,3,15,89,1
3351,24,Social Media,12,2024-10-31,11,6,891,156
3911,26,Video,907,2023-03-27,8,5,8912,2066
8,47,Blog,1,2025-03-31,17,6,891,35
3475,8,Newsletter,365,2023-04-02,6,18,8918,1148
4437,46,Social Media,410,2023-02-25,16,19,8918,3360
4067,23,Social Media,0,2025-11-09,6,15,89,2
4483,20,Social Media,10,2024-08-08,9,13,892,74
2192,8,Blog,0,2025-04-16,1,15,89,3
4553,36,Social Media,15,2024-07-30,8,14,894,158
1085,25,Video,2,2025-07-21,7,20,894,43
3048,32,Social Media,2,2025-08-20,12,16,894,50
2303,38,Social Media,19,2024-05-02,3,3,895,105
4524,35,Video,935,2023-04-22,11,8,8951,3176
859,39,Newsletter,1,2025-07-25,8,4,895,31
784,26,Newsletter,561,2023-02-19,18,12,8955,1797
706,30,Blog,308,2023-01-11,13,11,8960,2078
2768,7,Video,129,2023-05-16,11,20,896,372
972,16,Video,1,2025-09-07,13,2,896,42
1767,21,Video,10,2024-09-24,6,14,896,69
1186,28,Newsletter,0,2025-12-04,7,6,897,17
4500,39,Newsletter,8,2024-09-14,19,2,897,55
2484,23,Video,0,2025-03-10,4,15,89,8
1495,5,Social Media,0,2025-07-28,19,1,898,13
113,49,Video,31,2023-02-08,17,14,898,184
4481,21,Newsletter,17,2024-02-06,14,9,898,229
3177,37,Blog,0,2025-12-10,13,1,898,37
3396,45,Social Media,0,2025-11-28,5,14,898,38
3461,20,Newsletter,1434,2023-01-28,4,12,8986,4168
1350,33,Blog,0,2025-08-30,3,3,899,13
1423,20,Blog,0,2025-08-21,18,4,899,22
2751,31,Newsletter,507,2023-04-18,16,7,8993,2353
245,39,Video,339,2023-02-15,10,7,9002,2059
3225,30,Blog,0,2025-12-27,1,10,900,41
4133,1,Social Media,5,2025-06-03,19,3,900,77
2578,9,Social Media,0,2025-10-10,2,7,902,18
1410,48,Social Media,6,2025-06-13,14,9,902,73
2543,8,Blog,531,2023-01-09,10,2,9032,1108
2002,9,Social Media,0,2025-10-12,3,18,905,22
2584,33,Social Media,52,2024-05-04,8,7,905,239
1076,36,Social Media,15,2024-06-20,11,2,906,109
1619,33,Blog,0,2025-12-28,9,18,906,18
2363,35,Newsletter,0,2025-09-14,11,17,906,20
4603,10,Social Media,6,2025-04-27,8,4,906,59
2177,45,Video,0,2025-07-27,4,5,907,17
1663,44,Blog,1,2025-04-23,7,5,907,34
3566,18,Video,15,2024-05-30,5,8,907,96
2265,6,Newsletter,0,2025-12-22,12,14,908,14
123,15,Blog,0,2025-12-16,7,8,908,38
1644,14,Social Media,511,2023-02-02,15,15,9091,3366
4049,41,Newsletter,0,2025-12-22,7,4,909,22
975,35,Video,3,2025-03-21,3,9,909,61
2847,27,Social Media,46,2024-01-22,13,5,910,216
1922,32,Video,362,2023-03-11,16,13,9102,2705
1840,32,Blog,774,2023-01-31,12,3,9107,1947
1358,7,Video,1,2025-08-22,9,7,912,35
3587,21,Social Media,7,2023-07-26,6,16,91,32
1705,31,Social Media,502,2023-03-26,5,8,9142,1364
1691,30,Blog,1,2025-07-19,5,7,914,63
530,11,Newsletter,8,2025-03-30,10,2,914,81
3382,14,Social Media,0,2025-12-18,3,20,915,26
3316,10,Blog,17,2024-04-23,17,5,916,237
2254,37,Social Media,1,2025-10-16,5,14,917,32
3391,13,Blog,15,2024-12-17,11,11,918,101
227,21,Newsletter,5,2025-03-06,20,10,918,73
853,4,Video,7,2025-03-16,17,18,918,99
1715,12,Blog,1151,2023-02-14,11,15,9195,3901
2830,45,Video,941,2023-02-02,2,18,9196,3663
312,22,Newsletter,570,2023-01-04,3,7,9205,1157
3258,45,Video,0,2025-07-27,20,15,921,22
56,24,Social Media,1,2025-12-19,10,5,922,39
611,24,Newsletter,1938,2023-01-27,9,19,9226,4223
4402,7,Blog,14,2024-06-17,18,15,923,138
1845,2,Blog,1,2025-05-26,15,13,924,21
117,23,Social Media,0,2025-09-24,12,18,924,32
2646,21,Social Media,672,2023-03-23,9,15,9249,3643
4140,12,Video,13,2024-07-28,7,11,925,108
663,11,Blog,0,2025-10-04,20,7,925,39
3812,18,Social Media,1,2025-07-03,7,14,925,50
1204,11,Video,0,2025-09-16,1,8,926,32
3919,36,Social Media,8,2024-12-14,13,16,926,51
3030,16,Social Media,36,2024-07-06,16,3,927,169
2596,38,Blog,0,2025-12-04,17,15,927,32
1033,46,Blog,1,2025-12-26,11,19,928,38
